x,y
0.7685959214099357, 0.8557851019647487
0.8979820030882274, 1.6025504499227914
1.1540919013897026, 1.846147702465256
1.3766572599968052, 1.3405835685000795
1.5672754379426017, 0.8358181140514311
1.9503753793727698, 0.7012406155156832
2.239497364357595, 1.444012565891061
2.627921835897982, 3.8093019541025512
2.920504765454449, 6.17698738086364
3.0829029338160905, 7.422927426654599
3.4396464512006806, 9.914008838719987
3.72983334220755, 11.156754166444816
3.986741920025558, 11.775331451999364
4.5317075768063475, 12.636707310579844
4.855705234013099, 14.753607369149677
4.986688674724456, 16.250332783131896
5.31175123795325, 18.867206219051177
5.6993770299771045, 20.857515574250577
5.989031467972952, 21.850274213300683
6.566210531920557, 22.835844736701993
6.98312123955061, 23.57542196901124
7.497204621692137, 24.937569884457705
7.979074596666844, 26.17552313508334
8.428997390980246, 27.414275065225503
8.941749640594217, 28.151456258985153
9.513604174431606, 26.63715989563922
9.920132048346733, 22.501996698791338
